<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20180405,16:00,1.22289,1.22437,1.22285,1.22361,14359090014
EURUSD,20180405,17:00,1.22361,1.22378,1.22241,1.22358,11581279998
EURUSD,20180405,18:00,1.22357,1.22393,1.22328,1.22366,10044670000
EURUSD,20180405,19:00,1.22367,1.22382,1.22333,1.22349,5892560002
EURUSD,20180405,20:00,1.22347,1.22411,1.22342,1.22397,3489130001
EURUSD,20180405,21:00,1.22398,1.22407,1.22366,1.22391,4039350000
EURUSD,20180405,22:00,1.22389,1.22467,1.22375,1.22441,4185720000
EURUSD,20180405,23:00,1.22444,1.22543,1.224,1.22485,8764160001
EURUSD,20180406,0:00,1.22489,1.2253,1.22467,1.22489,9150080000
EURUSD,20180406,1:00,1.22489,1.22595,1.22477,1.22578,10130060000
EURUSD,20180406,2:00,1.22579,1.22598,1.22545,1.22548,6616469999
EURUSD,20180406,3:00,1.22549,1.22557,1.22416,1.2242,7173820000
EURUSD,20180406,4:00,1.22421,1.22429,1.2234,1.22382,9177770000
EURUSD,20180406,5:00,1.22382,1.22425,1.22355,1.22374,9327690000
EURUSD,20180406,6:00,1.22377,1.22391,1.22275,1.22359,16197400001
EURUSD,20180406,7:00,1.22358,1.22367,1.22151,1.2227,15506249999
EURUSD,20180406,8:00,1.2227,1.22368,1.22217,1.22349,13562459999
EURUSD,20180406,9:00,1.22349,1.22471,1.22348,1.22429,11988980003
EURUSD,20180406,10:00,1.22429,1.22459,1.22388,1.22396,11076520000
EURUSD,20180406,11:00,1.22396,1.22425,1.22311,1.22317,11097340000
EURUSD,20180406,12:00,1.22317,1.22566,1.22193,1.22476,21098990002
EURUSD,20180406,13:00,1.22479,1.228,1.22439,1.22683,25675130002
EURUSD,20180406,14:00,1.22683,1.22761,1.22569,1.22618,17374870001
EURUSD,20180406,15:00,1.22618,1.22797,1.22605,1.22738,15185410003
EURUSD,20180406,16:00,1.22737,1.22789,1.22661,1.22756,12391540001
EURUSD,20180406,17:00,1.22756,1.22818,1.22678,1.22816,13196650000
EURUSD,20180406,18:00,1.22819,1.22893,1.22778,1.22853,11873270002
EURUSD,20180406,19:00,1.22856,1.22907,1.22813,1.22853,11495530000
EURUSD,20180406,20:00,1.22852,1.22867,1.22791,1.22792,5256130005
EURUSD,20180408,21:00,1.22824,1.22833,1.22744,1.22775,1371530000
EURUSD,20180408,22:00,1.22774,1.2279,1.22728,1.22738,2767430000
EURUSD,20180408,23:00,1.22739,1.22768,1.22656,1.22709,5046690000
EURUSD,20180409,0:00,1.22709,1.22752,1.22657,1.22747,6695409999
EURUSD,20180409,1:00,1.22749,1.22773,1.2271,1.22711,8578920000
EURUSD,20180409,2:00,1.2271,1.2274,1.22658,1.22736,5873310000
EURUSD,20180409,3:00,1.22737,1.22753,1.22684,1.22723,6395570000
EURUSD,20180409,4:00,1.22725,1.22774,1.22719,1.22772,5336560001
EURUSD,20180409,5:00,1.22772,1.22858,1.22747,1.2282,6179420000
EURUSD,20180409,6:00,1.22819,1.22864,1.22728,1.22783,15452360001
EURUSD,20180409,7:00,1.22783,1.22862,1.22602,1.22819,17746170000
EURUSD,20180409,8:00,1.2282,1.22848,1.2275,1.22799,12191290001
EURUSD,20180409,9:00,1.22799,1.22843,1.22673,1.22673,11442979999
EURUSD,20180409,10:00,1.22674,1.2275,1.22622,1.22729,13004830001
EURUSD,20180409,11:00,1.22728,1.22861,1.22661,1.22837,11357490000
EURUSD,20180409,12:00,1.22838,1.23135,1.22821,1.23133,15677550001
EURUSD,20180409,13:00,1.23132,1.23268,1.23119,1.23237,15451519996
EURUSD,20180409,14:00,1.23237,1.23308,1.23098,1.23113,16566730002
EURUSD,20180409,15:00,1.23112,1.23267,1.23072,1.23187,13522469996
EURUSD,20180409,16:00,1.23188,1.23272,1.23127,1.23181,11648250000
EURUSD,20180409,17:00,1.23184,1.23235,1.23126,1.23173,11854000003
EURUSD,20180409,18:00,1.23176,1.23254,1.23144,1.23213,11419679999
EURUSD,20180409,19:00,1.23217,1.23252,1.23156,1.23225,10427770000
EURUSD,20180409,20:00,1.23222,1.23222,1.23167,1.23204,3757890000
EURUSD,20180409,21:00,1.23205,1.23231,1.23184,1.23228,3834090000
EURUSD,20180409,22:00,1.23229,1.23265,1.23211,1.2322,2608080000
EURUSD,20180409,23:00,1.23221,1.23245,1.23206,1.23206,3401680000
EURUSD,20180410,0:00,1.23206,1.23289,1.23203,1.23252,6580910001
EURUSD,20180410,1:00,1.23253,1.23268,1.2316,1.23166,9323320000
EURUSD,20180410,2:00,1.23167,1.23178,1.23066,1.23166,12056580001
EURUSD,20180410,3:00,1.23167,1.23181,1.23101,1.23149,7690049999
EURUSD,20180410,4:00,1.23148,1.23185,1.23114,1.23185,4227390000
EURUSD,20180410,5:00,1.23185,1.23185,1.23077,1.23081,7584020000
EURUSD,20180410,6:00,1.2308,1.23192,1.23027,1.23155,13667550000
EURUSD,20180410,7:00,1.23155,1.23351,1.23092,1.23298,17548630001
EURUSD,20180410,8:00,1.23298,1.23306,1.23125,1.23248,14427429999
EURUSD,20180410,9:00,1.23248,1.23306,1.23193,1.23217,11912370001
EURUSD,20180410,10:00,1.23217,1.23278,1.23176,1.23249,11670029998
EURUSD,20180410,11:00,1.23248,1.23776,1.2321,1.23599,17540110000
EURUSD,20180410,12:00,1.23598,1.23651,1.23409,1.23487,16967570005
EURUSD,20180410,13:00,1.23481,1.23679,1.2346,1.23649,17460230001
EURUSD,20180410,14:00,1.23647,1.2367,1.23461,1.23497,15525649999
EURUSD,20180410,15:00,1.23497,1.23601,1.23243,1.23369,18975050005
EURUSD,20180410,16:00,1.2337,1.23478,1.23362,1.23401,13171180001
EURUSD,20180410,17:00,1.23403,1.23585,1.23399,1.23456,13541060001
EURUSD,20180410,18:00,1.23456,1.23612,1.2344,1.23607,12733189999
EURUSD,20180410,19:00,1.23607,1.23611,1.23526,1.23537,10967839999
EURUSD,20180410,20:00,1.23537,1.23565,1.23525,1.23555,3686710000
EURUSD,20180410,21:00,1.23554,1.23568,1.23503,1.23531,2948130001
EURUSD,20180410,22:00,1.23531,1.23582,1.23531,1.23573,2272290000
EURUSD,20180410,23:00,1.23574,1.23648,1.23572,1.23627,3422150000
EURUSD,20180411,0:00,1.23627,1.2365,1.2358,1.23609,7219620001
EURUSD,20180411,1:00,1.23609,1.2363,1.23526,1.23544,6984120000
EURUSD,20180411,2:00,1.23545,1.23629,1.23545,1.23582,5585459999
EURUSD,20180411,3:00,1.23585,1.2364,1.23571,1.23628,5680340007
EURUSD,20180411,4:00,1.23627,1.23642,1.23605,1.23638,5010720000
EURUSD,20180411,5:00,1.23638,1.23698,1.23625,1.23647,6303010001
EURUSD,20180411,6:00,1.23646,1.23813,1.23626,1.23763,12198200001
EURUSD,20180411,7:00,1.23763,1.23872,1.23717,1.23762,15214660002
EURUSD,20180411,8:00,1.23761,1.23772,1.23621,1.23772,12690670004
EURUSD,20180411,9:00,1.2377,1.23787,1.23622,1.2378,11479829999
EURUSD,20180411,10:00,1.23781,1.23845,1.2368,1.2375,11576440002
EURUSD,20180411,11:00,1.23749,1.23887,1.23706,1.23754,15666920000
EURUSD,20180411,12:00,1.23745,1.23964,1.23733,1.23753,15794539999
EURUSD,20180411,13:00,1.23753,1.23805,1.23682,1.23752,14302890002
EURUSD,20180411,14:00,1.23752,1.23929,1.2373,1.23835,16983509998
EURUSD,20180411,15:00,1.23838,1.23905,1.23794,1.23838,17663100000
EURUSD,20180411,16:00,1.23838,1.2385,1.23709,1.23745,14437620001
EURUSD,20180411,17:00,1.23745,1.2378,1.23685,1.23719,11287530000
EURUSD,20180411,18:00,1.23721,1.23731,1.2347,1.23622,14784549997
EURUSD,20180411,19:00,1.23625,1.23668,1.23598,1.23615,10426880001
EURUSD,20180411,20:00,1.23615,1.23707,1.23603,1.23666,4981329999
EURUSD,20180411,21:00,1.23664,1.23704,1.23636,1.23671,4810480000
EURUSD,20180411,22:00,1.23671,1.23711,1.23666,1.237,2510590000
EURUSD,20180411,23:00,1.23699,1.23723,1.23675,1.23719,1898090000
EURUSD,20180412,0:00,1.23719,1.23797,1.23715,1.23758,6664300001
EURUSD,20180412,1:00,1.23758,1.23782,1.23672,1.23697,6909340000
EURUSD,20180412,2:00,1.23698,1.23702,1.23638,1.23649,7407220000
EURUSD,20180412,3:00,1.2365,1.23696,1.23627,1.23685,6389230000
EURUSD,20180412,4:00,1.23684,1.23687,1.23569,1.23582,7628730001
EURUSD,20180412,5:00,1.23583,1.23607,1.23551,1.23567,7477740001
EURUSD,20180412,6:00,1.23567,1.23739,1.23535,1.23626,12961809999
EURUSD,20180412,7:00,1.23626,1.23717,1.23596,1.23685,14863150000
EURUSD,20180412,8:00,1.23686,1.23728,1.2345,1.23457,12648140000
EURUSD,20180412,9:00,1.23458,1.23458,1.23308,1.23403,16266690002
EURUSD,20180412,10:00,1.23403,1.23427,1.23273,1.23376,14736839999
EURUSD,20180412,11:00,1.23376,1.23515,1.232,1.2321,17213880000
EURUSD,20180412,12:00,1.23209,1.23275,1.2312,1.23155,17497599999
EURUSD,20180412,13:00,1.23154,1.23199,1.23005,1.23067,16770380001
EURUSD,20180412,14:00,1.23068,1.23177,1.22993,1.23167,16845399996
EURUSD,20180412,15:00,1.23168,1.23231,1.23072,1.23176,14042169999
EURUSD,20180412,16:00,1.23179,1.23359,1.23151,1.23343,9699460000
EURUSD,20180412,17:00,1.23343,1.23395,1.23284,1.23331,13074900001
EURUSD,20180412,18:00,1.23331,1.23341,1.23269,1.23293,8579500001
EURUSD,20180412,19:00,1.23304,1.23314,1.23255,1.23255,6637359999
EURUSD,20180412,20:00,1.23246,1.23314,1.23246,1.23264,4326810002
EURUSD,20180412,21:00,1.23263,1.23286,1.23246,1.23263,2010130000
EURUSD,20180412,22:00,1.23262,1.23295,1.23253,1.23286,2390260000
EURUSD,20180412,23:00,1.23286,1.233,1.23271,1.23295,2758310000
EURUSD,20180413,0:00,1.23293,1.23328,1.2326,1.23285,6925200000
EURUSD,20180413,1:00,1.23288,1.23312,1.23219,1.23231,6648950000
EURUSD,20180413,2:00,1.23229,1.23304,1.23213,1.23293,6186690000
EURUSD,20180413,3:00,1.23293,1.23332,1.23274,1.23298,4630730000
EURUSD,20180413,4:00,1.23298,1.23307,1.23276,1.23288,2751170000
EURUSD,20180413,5:00,1.23288,1.23307,1.23256,1.23275,4147290000
EURUSD,20180413,6:00,1.23275,1.23308,1.23172,1.23232,14155779999
EURUSD,20180413,7:00,1.23231,1.23437,1.23202,1.2341,16055890001
EURUSD,20180413,8:00,1.23407,1.23458,1.2329,1.23348,14072419999
EURUSD,20180413,9:00,1.23347,1.23398,1.23295,1.23345,11802389999
EURUSD,20180413,10:00,1.23346,1.23387,1.23222,1.23227,10955620000
EURUSD,20180413,11:00,1.23225,1.23228,1.2307,1.23123,14012809999
EURUSD,20180413,12:00,1.23126,1.23247,1.23093,1.2316,10059770000
EURUSD,20180413,13:00,1.23161,1.23311,1.23159,1.23244,12232439998
EURUSD,20180413,14:00,1.23245,1.23331,1.23207,1.23283,14568709998
EURUSD,20180413,15:00,1.23284,1.23319,1.23193,1.23205,12481910002
EURUSD,20180413,16:00,1.23207,1.23439,1.23191,1.23417,12310530000
EURUSD,20180413,17:00,1.23421,1.23425,1.23306,1.23359,10352380000
EURUSD,20180413,18:00,1.23359,1.23362,1.2329,1.23314,7369859999
EURUSD,20180413,19:00,1.23314,1.23412,1.23314,1.23372,10447009999
EURUSD,20180413,20:00,1.23371,1.23402,1.23272,1.23282,4802020000
EURUSD,20180415,21:00,1.23278,1.23366,1.23231,1.23287,1666570000
EURUSD,20180415,22:00,1.2329,1.23345,1.23253,1.23284,2823050000
EURUSD,20180415,23:00,1.23283,1.23336,1.23281,1.23316,1932640000
EURUSD,20180416,0:00,1.23316,1.23401,1.23311,1.2339,6017510000
EURUSD,20180416,1:00,1.2339,1.23427,1.23342,1.23363,5468150000
EURUSD,20180416,2:00,1.23363,1.23414,1.23336,1.23401,5122240000
EURUSD,20180416,3:00,1.23401,1.23408,1.23378,1.23381,3542170000
EURUSD,20180416,4:00,1.2338,1.2338,1.23309,1.23309,4565980001
EURUSD,20180416,5:00,1.23309,1.23334,1.23276,1.23297,5166810000
EURUSD,20180416,6:00,1.23298,1.23387,1.23242,1.23272,12113470001
EURUSD,20180416,7:00,1.23271,1.23593,1.23261,1.23566,14869499998
EURUSD,20180416,8:00,1.23568,1.23685,1.23528,1.23644,15139500002
EURUSD,20180416,9:00,1.23644,1.23736,1.23566,1.2364,12128589998
EURUSD,20180416,10:00,1.23639,1.23656,1.23592,1.23641,11790699999
EURUSD,20180416,11:00,1.23642,1.23732,1.23622,1.23695,10487980001
EURUSD,20180416,12:00,1.23695,1.23831,1.23585,1.23812,12946680000
EURUSD,20180416,13:00,1.23812,1.23945,1.23776,1.2389,16144080004
EURUSD,20180416,14:00,1.23891,1.2392,1.23664,1.23669,16057900003
EURUSD,20180416,15:00,1.2367,1.23729,1.23624,1.23728,13129070001
EURUSD,20180416,16:00,1.23727,1.23852,1.23691,1.23826,11263520000
EURUSD,20180416,17:00,1.23828,1.2383,1.23759,1.23771,9389659999
EURUSD,20180416,18:00,1.23771,1.23826,1.23764,1.2381,7903430000
EURUSD,20180416,19:00,1.23809,1.2382,1.23744,1.23757,7701489998
EURUSD,20180416,20:00,1.23757,1.23838,1.23753,1.23791,5569540000
EURUSD,20180416,21:00,1.23783,1.23817,1.23783,1.23805,2175210000
EURUSD,20180416,22:00,1.23804,1.2384,1.23787,1.23814,2978150000
EURUSD,20180416,23:00,1.23816,1.23852,1.23792,1.23837,3239000000
EURUSD,20180417,0:00,1.23837,1.23875,1.23827,1.23834,5468520000
EURUSD,20180417,1:00,1.23835,1.23877,1.238,1.23804,5670650000
EURUSD,20180417,2:00,1.23807,1.23812,1.23757,1.23811,5157830001
EURUSD,20180417,3:00,1.23811,1.2384,1.23785,1.23811,5195149999
EURUSD,20180417,4:00,1.23812,1.23863,1.23807,1.23822,3551439999
EURUSD,20180417,5:00,1.23822,1.23889,1.23816,1.23884,5171060000
EURUSD,20180417,6:00,1.23883,1.24046,1.23856,1.24016,12153149997
EURUSD,20180417,7:00,1.24016,1.24136,1.23951,1.2402,14335040004
EURUSD,20180417,8:00,1.24022,1.24029,1.23844,1.23853,11768780000
EURUSD,20180417,9:00,1.23855,1.23869,1.23648,1.2372,13220709998
EURUSD,20180417,10:00,1.23722,1.23737,1.23618,1.23714,11618140002
EURUSD,20180417,11:00,1.23713,1.23804,1.23666,1.23672,11346190000
EURUSD,20180417,12:00,1.23673,1.23676,1.23452,1.23477,15118190001
EURUSD,20180417,13:00,1.23476,1.23613,1.23458,1.23514,15867290001
EURUSD,20180417,14:00,1.23513,1.23543,1.23362,1.23459,15672690000
EURUSD,20180417,15:00,1.23462,1.23492,1.23364,1.23447,14305280001
EURUSD,20180417,16:00,1.23447,1.2357,1.23379,1.2355,10488930000
EURUSD,20180417,17:00,1.23551,1.23678,1.23539,1.23631,10227429999
EURUSD,20180417,18:00,1.23631,1.23717,1.23607,1.23677,9424850000
EURUSD,20180417,19:00,1.23678,1.23726,1.23646,1.23722,9471280003
EURUSD,20180417,20:00,1.23721,1.23761,1.23687,1.23696,6325990000
EURUSD,20180417,21:00,1.23693,1.23744,1.23666,1.23736,3218270000
EURUSD,20180417,22:00,1.23735,1.23749,1.23704,1.23719,2132790000
EURUSD,20180417,23:00,1.23719,1.23737,1.23695,1.23724,2327670000
EURUSD,20180418,0:00,1.23724,1.23742,1.23697,1.237,5579110000
EURUSD,20180418,1:00,1.237,1.23739,1.23649,1.23714,6934539999
EURUSD,20180418,2:00,1.23714,1.23806,1.23714,1.238,5555880000
EURUSD,20180418,3:00,1.238,1.23822,1.23722,1.23816,4997090000
EURUSD,20180418,4:00,1.23816,1.23817,1.23764,1.23772,4379670001
EURUSD,20180418,5:00,1.2377,1.2378,1.23701,1.23766,5483040000
EURUSD,20180418,6:00,1.23765,1.23806,1.23612,1.2363,14580489999
EURUSD,20180418,7:00,1.23631,1.23676,1.23488,1.23639,15240390002
EURUSD,20180418,8:00,1.23638,1.2372,1.23579,1.23596,17620229997
EURUSD,20180418,9:00,1.23592,1.23748,1.23418,1.23636,16710519999
EURUSD,20180418,10:00,1.23637,1.23726,1.23598,1.23726,12735380000
EURUSD,20180418,11:00,1.23725,1.23926,1.23713,1.23829,14087919999
EURUSD,20180418,12:00,1.2383,1.2395,1.23813,1.23914,12915970003
EURUSD,20180418,13:00,1.23913,1.23969,1.23802,1.23846,15932430000
EURUSD,20180418,14:00,1.23848,1.23971,1.23745,1.23768,15330769999
EURUSD,20180418,15:00,1.23764,1.23832,1.23711,1.23796,12990039999
EURUSD,20180418,16:00,1.23799,1.23928,1.23721,1.23901,10959559999
EURUSD,20180418,17:00,1.239,1.23928,1.23786,1.23824,8999889998
EURUSD,20180418,18:00,1.23825,1.23872,1.2375,1.23773,8790320001
EURUSD,20180418,19:00,1.23773,1.23786,1.23722,1.23747,8815180000
EURUSD,20180418,20:00,1.2375,1.23807,1.23735,1.23736,4821500000
EURUSD,20180418,21:00,1.23737,1.23799,1.2373,1.23785,4017070000
EURUSD,20180418,22:00,1.23784,1.23829,1.23777,1.2379,2532560000
EURUSD,20180418,23:00,1.23791,1.23836,1.23785,1.23785,3793979999
EURUSD,20180419,0:00,1.23786,1.23792,1.23703,1.23722,6180680000
EURUSD,20180419,1:00,1.23722,1.23748,1.23646,1.23678,7186230000
EURUSD,20180419,2:00,1.23677,1.23787,1.23671,1.23776,5774160000
EURUSD,20180419,3:00,1.23776,1.23855,1.23771,1.23784,6371630000
EURUSD,20180419,4:00,1.23785,1.23836,1.23768,1.23781,4531630000
EURUSD,20180419,5:00,1.23781,1.23839,1.23738,1.23744,6386340000
EURUSD,20180419,6:00,1.23744,1.23818,1.23672,1.23805,13354800000
EURUSD,20180419,7:00,1.23803,1.24001,1.23803,1.23881,16363450004
EURUSD,20180419,8:00,1.23881,1.23888,1.236,1.23661,14057660002
EURUSD,20180419,9:00,1.23661,1.23697,1.23549,1.23696,12104580001
EURUSD,20180419,10:00,1.23699,1.23731,1.23557,1.23667,12738440000
EURUSD,20180419,11:00,1.23667,1.23808,1.23631,1.23807,11895079996
EURUSD,20180419,12:00,1.2381,1.23854,1.23719,1.23792,13133689998
EURUSD,20180419,13:00,1.23791,1.23846,1.23697,1.23697,14564430001
EURUSD,20180419,14:00,1.23697,1.23821,1.23638,1.23642,15574470000
EURUSD,20180419,15:00,1.23642,1.23654,1.2329,1.23364,16146309999
EURUSD,20180419,16:00,1.23362,1.23478,1.23328,1.23447,14257350000
EURUSD,20180419,17:00,1.23449,1.23584,1.23357,1.23458,13972790002
EURUSD,20180419,18:00,1.23458,1.23503,1.2337,1.23377,9569030000
EURUSD,20180419,19:00,1.23379,1.23522,1.23368,1.23486,10662440000
EURUSD,20180419,20:00,1.23485,1.23524,1.23433,1.23453,4617620000
EURUSD,20180419,21:00,1.23451,1.2348,1.23438,1.23458,2893230000
EURUSD,20180419,22:00,1.23455,1.23463,1.23425,1.23427,2676570000
EURUSD,20180419,23:00,1.23428,1.23467,1.23428,1.2343,2970110000
EURUSD,20180420,0:00,1.2343,1.23487,1.23391,1.23472,6760300000
EURUSD,20180420,1:00,1.23471,1.23482,1.23365,1.23426,7520060000
EURUSD,20180420,2:00,1.23425,1.23468,1.23367,1.23377,5964439999
EURUSD,20180420,3:00,1.23376,1.23421,1.23362,1.23413,4983290000
EURUSD,20180420,4:00,1.23413,1.23426,1.23391,1.23408,4273160000
EURUSD,20180420,5:00,1.23408,1.23456,1.23382,1.23417,6478900001
EURUSD,20180420,6:00,1.23416,1.23499,1.23332,1.23421,15520810000
EURUSD,20180420,7:00,1.23422,1.23529,1.23244,1.23249,16335120000
EURUSD,20180420,8:00,1.23248,1.23337,1.23122,1.23146,11805880001
EURUSD,20180420,9:00,1.23145,1.23156,1.22948,1.23015,11764740000
EURUSD,20180420,10:00,1.23013,1.23029,1.2293,1.23024,9907550000
EURUSD,20180420,11:00,1.23025,1.23112,1.22954,1.23042,9937570000
EURUSD,20180420,12:00,1.23043,1.23119,1.22899,1.22904,12618850001
EURUSD,20180420,13:00,1.22906,1.22959,1.2266,1.22666,15220590001
EURUSD,20180420,14:00,1.22666,1.22795,1.22499,1.22787,14595049999
EURUSD,20180420,15:00,1.22789,1.22884,1.22706,1.22816,13534470000
EURUSD,20180420,16:00,1.22817,1.23001,1.228,1.22966,11175840001
EURUSD,20180420,17:00,1.22965,1.22966,1.22864,1.22866,7929610001
EURUSD,20180420,18:00,1.22866,1.22898,1.22818,1.22823,6987060001
EURUSD,20180420,19:00,1.22825,1.22845,1.22801,1.22812,8072280001
EURUSD,20180420,20:00,1.22812,1.22929,1.22799,1.22846,4607499999
EURUSD,20180422,21:00,1.22699,1.22845,1.22699,1.22825,1024390000
EURUSD,20180422,22:00,1.22824,1.2288,1.22769,1.22796,5119480000
EURUSD,20180422,23:00,1.228,1.22825,1.22727,1.22737,4372580000
EURUSD,20180423,0:00,1.22738,1.2279,1.22681,1.22706,7472470000
EURUSD,20180423,1:00,1.22707,1.22794,1.22648,1.22786,8767750000
EURUSD,20180423,2:00,1.22784,1.22784,1.22735,1.22752,6698110000
EURUSD,20180423,3:00,1.22753,1.22754,1.22711,1.22716,5399879999
EURUSD,20180423,4:00,1.22716,1.22727,1.22696,1.22717,4684250002
EURUSD,20180423,5:00,1.22717,1.22751,1.22656,1.22708,5872930000
EURUSD,20180423,6:00,1.22708,1.22803,1.22682,1.22736,12386819999
EURUSD,20180423,7:00,1.22736,1.22894,1.22629,1.22642,19060100001
EURUSD,20180423,8:00,1.22647,1.22685,1.22376,1.22383,17001639999
EURUSD,20180423,9:00,1.22383,1.22407,1.22262,1.22321,14298989998
EURUSD,20180423,10:00,1.22323,1.2236,1.22256,1.22289,12795530000
EURUSD,20180423,11:00,1.22288,1.22366,1.2225,1.22361,11014939997
EURUSD,20180423,12:00,1.22365,1.22443,1.22325,1.22404,12767160002
EURUSD,20180423,13:00,1.22406,1.22454,1.22187,1.22223,15344230004
EURUSD,20180423,14:00,1.22224,1.22366,1.22149,1.22206,16125420002
EURUSD,20180423,15:00,1.22207,1.22257,1.22105,1.22148,15729050001
EURUSD,20180423,16:00,1.22149,1.22227,1.22116,1.22179,12558680000
EURUSD,20180423,17:00,1.2218,1.2218,1.22024,1.2203,10655199999
EURUSD,20180423,18:00,1.2203,1.22163,1.22026,1.22029,12000860000
EURUSD,20180423,19:00,1.22032,1.22098,1.21977,1.22076,11333980001
EURUSD,20180423,20:00,1.22076,1.22089,1.22047,1.22084,3848039999
EURUSD,20180423,21:00,1.22082,1.22089,1.22055,1.22083,2275460000
EURUSD,20180423,22:00,1.22081,1.2211,1.22066,1.22099,2902000000
EURUSD,20180423,23:00,1.22099,1.22109,1.22077,1.22092,3266930000
EURUSD,20180424,0:00,1.22094,1.22115,1.22017,1.22066,7862380002
EURUSD,20180424,1:00,1.22066,1.22084,1.21845,1.22046,12051230000
EURUSD,20180424,2:00,1.22045,1.22118,1.22022,1.22081,7893220000
EURUSD,20180424,3:00,1.22081,1.22146,1.2207,1.22131,5568340000
EURUSD,20180424,4:00,1.22131,1.22133,1.22081,1.22131,4135360000
EURUSD,20180424,5:00,1.22132,1.22194,1.2213,1.22163,5101140000
EURUSD,20180424,6:00,1.22163,1.22237,1.22018,1.22022,12503590000
EURUSD,20180424,7:00,1.22021,1.22112,1.2189,1.21961,13307070001
EURUSD,20180424,8:00,1.21961,1.22035,1.21817,1.22029,12669570001
EURUSD,20180424,9:00,1.22032,1.22099,1.2197,1.22081,10225400001
EURUSD,20180424,10:00,1.22082,1.22228,1.2208,1.22109,11301390001
EURUSD,20180424,11:00,1.22109,1.2223,1.22084,1.22217,8515969999
EURUSD,20180424,12:00,1.22212,1.22218,1.21963,1.22066,11230430000
EURUSD,20180424,13:00,1.22066,1.22345,1.22013,1.22318,16224329999
EURUSD,20180424,14:00,1.2232,1.22346,1.22133,1.22146,15531029999
EURUSD,20180424,15:00,1.22147,1.2229,1.22093,1.22277,13979160001
EURUSD,20180424,16:00,1.22277,1.22434,1.22224,1.22404,13172450001
EURUSD,20180424,17:00,1.22404,1.22431,1.22319,1.22421,11678250000
EURUSD,20180424,18:00,1.22421,1.22448,1.22348,1.22369,11577170002
EURUSD,20180424,19:00,1.22368,1.2241,1.2232,1.22328,9184160000
EURUSD,20180424,20:00,1.2233,1.22354,1.22312,1.2232,3175790002
EURUSD,20180424,21:00,1.22318,1.22348,1.22308,1.22334,1842670000
EURUSD,20180424,22:00,1.22334,1.22337,1.22308,1.22326,3062840000
EURUSD,20180424,23:00,1.22325,1.22387,1.22323,1.22372,3618030000
EURUSD,20180425,0:00,1.22372,1.22372,1.22245,1.22294,7209910000
EURUSD,20180425,1:00,1.22294,1.22306,1.22206,1.22215,8792720001
EURUSD,20180425,2:00,1.22215,1.22283,1.22213,1.22256,5704450004
EURUSD,20180425,3:00,1.22256,1.22308,1.22228,1.22234,4826910000
EURUSD,20180425,4:00,1.22233,1.22235,1.22153,1.22171,5381950000
EURUSD,20180425,5:00,1.2217,1.22182,1.22101,1.22141,7530369999
EURUSD,20180425,6:00,1.22141,1.22176,1.22051,1.22136,13901800000
EURUSD,20180425,7:00,1.22134,1.22135,1.21878,1.21879,13410460000
EURUSD,20180425,8:00,1.2188,1.22037,1.21867,1.22027,11724769998
EURUSD,20180425,9:00,1.22027,1.22153,1.22004,1.22058,10244020000
EURUSD,20180425,10:00,1.22057,1.22118,1.21982,1.22021,11739169995
EURUSD,20180425,11:00,1.22021,1.2205,1.21749,1.21773,14400449999
EURUSD,20180425,12:00,1.21773,1.21894,1.21703,1.21833,15046139998
EURUSD,20180425,13:00,1.21835,1.21998,1.21806,1.21879,15328829999
EURUSD,20180425,14:00,1.21879,1.21919,1.21678,1.2172,15202229999
EURUSD,20180425,15:00,1.21723,1.21896,1.21715,1.21765,15014900002
